"날짜","평균강수량","최대강수량","평균기온","최고기온","최저기온","평균습도","최저습도","평균풍속","최대풍속","건고추가격","건고추거래량","배추가격","배추거래량","대파가격","대파거래량","마늘가격","마늘거래량","무가격","무거래량"
"2018-08-22",0,60.4,28.9,34.7,22.9,67,31,2.3,17.4,20906.83079,1.44,1393.425497,838.87,2006.456545,448.05,4037.271605,44.33,1135.331286,811.3
"2018-08-23",25.3,305,27.1,30,24.6,78,45,3.7,28.1,762.2000497,96.52,1537.826043,742.63,2339.257194,494.56,3972.637065,53.94,1328.405197,983.69
"2018-08-24",20.6,97.2,25.6,29,23.1,84,43,3.4,20.1,24702.0934,0.62,1826.052332,386.19,2936.079656,392.31,4227.234102,47.08,1387.547228,726.35
"2018-08-25",1.1,13,24.5,28.6,21.4,80,36,1.5,9.3,24549.61961,1.18,1771.264581,404.31,3062.487625,316.15,4641.896322,42.66,1311.292964,368.27
"2018-08-26",54.3,262,22.3,25.6,20.2,89,33,1.6,11.4,0,0,0,0,0,0,0,0,0,0
"2018-08-27",45.5,149.5,23.5,25.9,21.1,94,50,1.4,11.7,20692.14464,2.41,1291.359796,1056.32,2096.016597,548.52,3577.285416,40.7,915.3796138,1326.95
"2018-08-28",30.3,168.4,25.1,28.9,22.7,89,47,1.4,8,17089.91054,2.01,1222.320245,676.87,2182.800827,418.78,4131.919739,46.2,1180.408012,823.33
"2018-08-29",16.9,384.3,26.1,30.5,22.6,83,40,2,10,19013.36634,1.41,1024.203217,806.54,2168.489737,403.12,4037.852849,43.72,1033.115239,975.17
"2018-08-30",15.2,117,26.3,30.4,23.9,85,51,2,12.3,21471.42857,1.83,928.5848551,683.68,2323.681506,365.91,3690.430367,50.59,867.372008,1103.04
"2018-08-31",31.7,133.9,23.7,27.1,20.9,87,40,1.6,10.5,26489.62963,1.24,992.9025307,747.99,2699.466949,324.79,3544.277698,60.23,905.9283636,916.1
"2018-09-01",8.2,191,23.3,28,19.7,77,36,2,11.1,23020.66022,1.76,994.3609953,686.74,2404.898472,427.03,3827.019253,50.33,815.2867884,852.27
"2018-09-02",1.4,22.5,22.4,26.5,18.2,77,34,1.9,8.9,0,0,0,0,0,0,0,0,0,0
"2018-09-03",32.1,151.6,23.8,27.3,21.1,89,58,1.6,9.8,20596.23352,1.59,774.5444773,1489.04,2385.909904,526.44,3545.784316,48.79,839.6034445,1336.51
"2018-09-04",26.6,100,23.7,28.6,19.7,76,30,2.2,14.2,21185.04875,1.85,872.2209595,1018.07,2612.962533,495.47,3989.580492,52.88,1033.617481,992.14
"2018-09-05",0,0,23.3,28.7,18.2,66,26,2.2,10.8,18554.05405,2.33,872.9055939,979.52,2718.717678,476.73,3979.33352,84.03,871.3023034,1076.53
"2018-09-06",1.1,12.5,22.6,27.1,18.2,77,37,1.5,11.1,13462.9473,3.07,793.167127,1373.34,2431.319597,546.83,3649.924662,67.59,982.1359445,1199.35
"2018-09-07",4.5,24.4,21.3,25.4,17.8,75,30,1.9,18.9,10614.61207,2.32,807.5010413,1470.3,2235.17592,546.84,4046.855387,57.19,974.0908982,1128.32
"2018-09-08",0,0.1,19.5,25.3,14.8,70,26,1.4,8.5,19807.75401,1.5,744.8038626,1047.27,2299.298197,506.16,3626.044295,53.87,953.7952874,928.45
"2018-09-09",0.5,14.2,20.4,27,14.4,69,21,1.7,10,0,0,0,0,0,0,0,0,0,0
"2018-09-10",0.1,11.1,20.6,26,15.6,66,30,2,11.1,19876.05448,2.28,892.1694842,1464.59,2417.885796,534.46,3922.287714,43.07,955.4782029,1344.95
"2018-09-11",0,1.3,19.6,24.6,14.5,66,28,2.2,9.9,19269.68011,2.16,853.0146301,1437.17,2264.680886,586.89,3838.654033,53.83,871.6075374,1465.86
"2018-09-12",0.1,176,21,26.7,15.6,72,36,1.7,10.3,18448.13869,2.74,838.9252068,1618.86,2285.620187,555.53,3830.031071,53.97,920.0469923,1295.7
"2018-09-13",2.9,199.1,20.9,24.2,18.4,84,43,1.5,9.6,18163.67601,1.61,867.3462486,1692.22,2233.422252,560.78,3915.543895,63.12,940.5451,1267.58
"2018-09-14",11,111.4,21.6,24.5,19,88,46,1.7,10.3,16700.58824,1.19,782.6045591,1941.3,2313.848103,538.71,4004.586434,47.19,974.5754868,1371.77
"2018-09-15",2.3,14.5,22,24.6,20.2,91,56,1.1,7.2,16322.22222,1.01,769.1835302,1610.04,2406.44455,557.09,3918.693202,52.99,895.6476457,1418.96
"2018-09-16",0.4,5.3,22.7,26.5,20.4,84,43,1.3,6.1,0,0,949.9040307,2.08,2410,0.4,0,0,1030.801854,10.14
"2018-09-17",0.1,6.9,21.9,27.3,17.8,76,26,1.3,7.7,15641.19933,1.8,666.4195214,2315.08,2513.876794,547.93,3793.984669,53.55,898.0794954,1696.07
"2018-09-18",0,0,21,27.4,16,72,17,1.3,6.7,8318.518096,8.76,690.7426348,2316.94,2100.801169,663.99,3717.956963,90.69,848.0482456,1681.67
"2018-09-19",2.4,25,20.6,25.1,16.6,78,24,1,7.2,15729.8913,0.92,732.1104544,2280.66,2130.793658,656.34,4137.429721,64.86,867.9570208,1859.88
"2018-09-20",12.6,42.2,19.7,21.5,18.3,91,57,1.7,12.8,15133.57079,1.12,700.5314648,2245.29,2017.394026,643.39,4164.300528,61.2,969.465592,1615.45
"2018-09-21",26.4,43.5,19.3,21.1,17.9,93,58,1.5,14.2,14813.11475,0.61,678.4734778,1385.39,2357.308735,603.07,3935.893293,62.86,1007.97495,1437.28
"2018-09-22",0.6,10.5,20.3,26.4,15.3,74,16,1.5,9.8,14569.34307,0.14,802.5450113,499.81,2889.849041,522.33,3739.485601,58.62,1010.251385,982.64
"2018-09-23",0.2,9.7,18.9,25.7,13.6,72,25,1.5,8.9,0,0,841.3753582,3.49,1574.570288,23.54,2588.888889,0.09,1110.683704,30.36
"2018-09-24",0,0.1,16.6,22.1,12.1,68,21,1.5,8.8,0,0,0,0,0,0,0,0,0,0
"2018-09-25",0.3,10.7,16.5,23.6,9.7,68,23,1.6,10.1,0,0,0,0,0,0,0,0,0,0
"2018-09-26",0.5,11.7,17.8,23.1,13.8,68,32,2.1,10.5,0,0,0,0,0,0,0,0,0,0
"2018-09-27",0,2.3,17.2,23.9,11.4,68,28,1.8,11.6,14031.46853,0.29,636.4238415,1842.05,2289.877408,573.77,3813.916969,44.66,1055.769432,1603.89
"2018-09-28",0,0.9,16.9,22.1,11.6,75,35,1.5,9,15083.42697,0.36,462.2157085,1729.99,2127.53144,587.22,3774.273133,48.84,785.5451886,1639.55
"2018-09-29",1.8,46.8,18.6,23.7,14.1,76,29,1.6,10.2,26430.42913,0.77,452.4028901,916.23,2297.032017,544.05,3204.107471,49.33,712.3488811,1134.81
"2018-09-30",0.7,15,18.5,24.7,14.2,63,18,2.6,17.5,0,0,0,0,0,0,0,0,0,0
"2018-10-01",1.2,8.1,16,20,12.3,62,25,2.9,16.6,16712.47706,0.55,482.9493029,1361.06,2668.907389,602.95,3704.919692,50.73,661.8017975,1577.82
"2018-10-02",0,0.5,15.5,22.1,10.1,71,24,1.4,10.3,8379.912664,0.92,459.2962722,1322.13,2705.349182,455.24,3912.502101,59.74,600.7282275,1453.7
"2018-10-03",0,0,15.5,23.5,9.2,72,18,1.2,8.9,8144.069584,1.9,443.0285537,1232.59,1882.734294,477.9,3998.594186,50.46,567.7767337,1185.3
"2018-10-04",0.4,14.8,18.1,24.6,10.8,70,32,2,9.1,10985.0587,0.94,438.2516723,1222.59,1859.872238,512.83,4471.451174,57.31,596.5108011,1085.26
"2018-10-05",57.9,310,17.5,19.3,15.7,93,52,2.4,17.6,13842.29607,0.33,519.7441718,1080.26,1780.230696,484.58,3804.727571,51.49,708.6705526,930.03
"2018-10-06",81.2,225.5,18.8,22,16.2,87,50,3.9,27.1,15000,0.006,809.6480906,347.33,2365.188227,418.43,4168.017391,44.97,828.3442851,638.71
"2018-10-07",0,0.6,17.6,23.7,12.6,71,21,1.7,11,0,0,0,0,0,0,0,0,0,0
"2018-10-08",0,0,14.5,21.1,9.7,62,17,1.5,8.8,13858.06452,0.62,458.3441266,1586.98,2370.325138,402.58,3635.603094,36.84,659.1182919,1391.03
"2018-10-09",0,12.8,14.8,19.8,10,72,22,1.2,8.1,18041.56479,0.41,387.4171025,1525.29,1920.431211,495.21,3810.176493,60.84,525.4157269,1325.99
"2018-10-10",1.6,18.8,13.9,17.8,9.2,64,28,2.6,12.4,16600.79576,0.38,394.5611141,1387.03,1924.214311,536.17,4027.736275,43.99,562.1486033,1076.38
"2018-10-11",0,2,10.7,16,5.9,57,19,2.2,12.6,15013.55463,0.72,392.8121867,1162.31,1904.15953,529.51,3872.104026,67.83,590.379856,1084.42
"2018-10-12",0,0,10.4,17.6,4.6,67,25,1.3,9.4,18083.9527,0.59,384.475864,1146.86,1699.10582,532.92,4076.190198,62.21,612.2147122,1138.04
"2018-10-13",0,0.1,11.8,19.7,5.3,72,22,1.2,6.9,15941.21212,0.66,390.9377134,805.23,1519.576521,601.71,4052.960301,52.92,567.8576962,998.83
"2018-10-14",0,0,13.1,20.3,6.8,72,20,1.2,6.2,0,0,0,0,0,0,0,0,0,0
"2018-10-15",0,0,14,21.1,8.5,73,22,1.3,8.4,13086.32025,0.94,433.3949326,1358.73,1500.037758,579.37,3849.113829,41.29,519.59667,1526.26
"2018-10-16",0.3,14.2,13,18.5,9.1,78,27,1.1,11.3,17163.92897,0.9,422.7228065,1219.06,1437.509418,558,3874.148998,60.12,547.3659852,1296.01
"2018-10-17",1.5,41.5,12.4,19.3,7.6,73,16,1.3,10.2,15773.33333,0.57,505.1928429,1055.07,1369.750907,529.3,4118.678114,53.08,515.2461144,1448.57
"2018-10-18",6.3,104.4,11.6,17.7,6.2,73,19,1.8,12.5,13711.68582,0.52,471.3724953,1089.04,1418.598696,470.84,4116.861616,59.28,501.6782279,1335.07
"2018-10-19",0,0.5,12.1,19.3,6.7,70,20,1.7,11.9,13753.62319,0.69,495.4780136,1076.12,1515.244892,435.38,3800.479154,59.13,512.2906998,1145.89
"2018-10-20",0,0,11.5,20.5,5.3,70,15,1.1,7.3,14438.0531,0.23,435.3414525,846.77,1636.973213,441.23,4305.3652,35.17,465.283057,1131.08
"2018-10-21",0,0,11.6,20.8,4.9,68,12,1,6.2,0,0,0,0,0,0,0,0,0,0
"2018-10-22",0,1.8,12.8,20.1,6.7,72,13,0.9,5.5,14267.02899,0.55,432.0295563,1491.32,1653.919423,525.31,4277.185721,62.02,378.752002,1968.33
"2018-10-23",1.2,11.7,13.2,19.3,8.6,78,29,1.3,10.7,9396.943231,0.92,405.7341491,1366.53,1626.383105,526.58,3620.540805,50.52,390.8136703,1435.23
"2018-10-24",0,0,12.2,19.5,7.1,71,18,1.3,7.9,14713.12649,0.42,383.9638347,1267.26,1593.089764,499.4,3719.361632,62.85,366.2088259,1474.68
"2018-10-25",0,0,12.3,20.9,5.6,70,11,1.1,7.6,15746.10526,0.48,424.8849424,1002.41,1527.907338,510.24,4009.295416,58.53,364.3620103,1590.54
"2018-10-26",6.9,21.7,12.3,15.1,9.2,83,38,1.6,17.8,7987.099692,5.53,443.3726267,1082.73,1447.56281,481.47,4081.526805,54.64,347.0615504,1471.27
"2018-10-27",0.3,4,10.6,14.3,7,57,22,3.2,18.2,13214.11765,0.43,455.1322256,580.51,1535.091924,460.81,4176.654824,45.23,368.1968052,757.6
"2018-10-28",5,17.2,10.6,16.5,4.4,71,19,2.2,15.8,0,0,0,0,0,0,0,0,0,0
"2018-10-29",0.3,5.4,9.8,15.5,5,70,28,2,11,16647.52941,0.43,450.3459477,1221.62,1525.140312,526.12,4342.328081,58.57,424.521726,1516.55
"2018-10-30",0,0.1,7.5,13.1,2.6,61,20,1.9,10,16054.20354,0.9,456.258282,1181.75,1552.405551,504.69,4220.228364,51.62,390.7139889,1641.67
"2018-10-31",0,12,7.8,14.2,2.8,66,23,1.6,13.4,17149.78723,2.59,450.3219942,1414.1,1471.510655,534.17,3713.883462,68.47,357.7177905,1948.28
"2018-11-01",0,0,7.7,16,1.4,67,17,1.3,10.5,12960.94276,1.19,449.1561353,1339.72,1479.77725,506.17,4007.670125,67.66,351.0804488,1789.06
"2018-11-02",0,0,9,18.3,2.1,67,11,1.1,7,1736.834701,8.53,456.0884881,1368.57,1428.738554,529.13,4420.364656,93.35,340.8415696,1853.22
"2018-11-03",0,0,9.7,19.3,2.6,67,11,1,6.4,15292.83537,0.66,426.8834588,1199.39,1334.410642,557.17,4436.364852,54.16,374.081767,1222.16
"2018-11-04",0,0,10.2,19.8,3.1,67,12,1.1,6.5,0,0,0,0,0,0,0,0,0,0
"2018-11-05",0,2.1,10.7,19.1,3.8,73,16,1,7.9,14209.87762,1.14,458.9403804,1731.64,1384.047832,552.68,4309.362187,45.74,373.9555063,2066.36
"2018-11-06",0.2,9.8,11.8,19,5.7,79,25,1,7.6,13645.49669,0.76,439.7871106,1543.7,1307.509967,526.73,4338.306801,73.47,346.1112307,2081.85
"2018-11-07",6.1,152.8,12.8,15.5,10.1,88,47,1,8.6,13061.97685,1.12,427.812787,1703.89,1328.277252,498.98,4199.907846,69.09,354.3993218,1989.28
"2018-11-08",34.6,101.2,14,17.1,12.1,93,60,2.1,20.1,11491.55844,0.31,511.4835419,1225.84,1440.890074,446.57,4255.965047,54.59,453.9308611,1282.64
"2018-11-09",0.4,4.9,12.4,16.1,7.9,70,32,2.9,15.3,13389.47368,0.36,566.2851701,1033.73,1695.271789,358.42,4326.241677,59.05,466.7299106,908.44
"2018-11-10",0,0.5,10.9,18.2,5.5,75,24,1.3,8.3,13875.14743,1.19,489.4186876,1897.61,1832.602868,364.54,4070.983582,64.32,435.6970171,1631.35
"2018-11-11",1.1,9.7,9.5,14.3,4.9,81,16,1,9.4,0,0,0,0,0,0,0,0,0,0
"2018-11-12",1,7.5,9.3,14.9,4.9,72,24,1.5,10.5,9461.818182,1.38,452.0900288,3168.72,1559.172679,612.29,3990.074953,102.09,413.3170761,2694.19
"2018-11-13",0.4,10.9,8.8,15.4,4,74,25,1.3,10.7,12478.86179,1.23,436.8379576,2475.91,1623.089548,548.25,4568.176111,65.23,379.6503979,2326.38
"2018-11-14",0.4,6.3,8.5,15.9,3.3,76,27,1.1,8.5,8892.593304,135.39,424.4582148,2690.57,1554.168058,528.15,4159.223144,73.07,384.7598172,2180.17
"2018-11-15",0,0,8.7,16.5,3,76,2,1,7.3,11371.6409,0.84,475.0243548,2369.72,1485.412417,544.85,4132.230906,80.59,393.0152499,2170.31
"2018-11-16",1,10.2,9,13.7,5.1,78,27,1.2,11.5,9225.312856,0.88,471.1238874,3597.47,1442.239714,572.26,4536.453137,90.98,488.8216986,2250.2
"2018-11-17",0,7.2,7.4,13.7,2.7,65,7,1.5,11.5,14031.15044,0.57,459.6784336,3233.74,1417.240401,574.26,4544.464201,67.81,484.3117048,2426.01
"2018-11-18",0,4.4,6.4,11.1,2,59,11,1.2,8.2,0,0,0,0,0,0,0,0,0,0
"2018-11-19",0,0,7.2,13.6,2,62,17,1.2,8.9,11117.20297,1.21,380.2877447,3644.82,1375.77294,595.74,4263.394324,63.81,367.3518591,2713.23
"2018-11-20",0.1,4.3,6.1,13.5,0.3,53,9,1.3,9.8,11796.73807,1.03,356.0024475,2643.46,1346.692731,645.71,4374.504363,72.19,312.2273751,2127.69
"2018-11-21",0.7,7.6,6.2,11.1,1.4,64,10,1.4,15.2,13344.91464,235.18,424.5303628,2805.31,1311.709692,565.68,4169.446396,67.23,321.0582711,1897.82
"2018-11-22",0,0,4.1,8.8,-0.2,50,12,2.4,12.5,10602.05339,0.49,463.7495063,2991.01,1335.139391,516.46,4230.179729,91.01,368.3613117,1932.7
"2018-11-23",0,2.8,2.3,8.6,-2.6,50,9,1.4,9.5,11384.21053,0.3,489.8499505,3446.04,1283.827058,563.94,4565.178311,74.04,412.6559636,2186.26
"2018-11-24",4.3,28.6,3.7,7.1,-0.6,78,17,1.4,12.6,11174.37888,0.64,414.3580088,3126.11,1264.114098,577.61,3896.330591,69.04,351.0397775,2264.32
"2018-11-25",0,0,5.7,11.3,1.8,82,33,1.2,6.9,0,0,0,0,0,0,0,0,0,0
"2018-11-26",0,5.7,5.9,13.9,0.6,77,18,1,6.5,11678.81481,0.68,413.8263917,2756,1246.203231,579.76,3750.839251,79.45,319.1890855,1969.6
"2018-11-27",0,0,7.8,14.9,1.5,75,18,1.3,9.5,12037.10692,0.64,335.179772,2435.24,1303.232877,556.3,4476.016464,52.6,296.2305614,1572.45
"2018-11-28",0,0,5.9,12.1,1.2,54,5,1.5,10,13910.00177,147.08,364.4221274,2265.72,1229.216892,530.26,4573.550748,50.52,289.7530704,1453.33
"2018-11-29",0,0,5,11.4,-0.9,54,10,1,8.6,8079.38258,0.91,393.9625501,2288.84,1179.024614,534.32,2608.139745,186.05,306.0518451,1468.66
"2018-11-30",0,0,5.1,12.1,-0.1,59,8,1.2,8,16881.16748,1.44,456.4111619,2284.26,1248.337878,486.13,4093.702564,54.56,308.7188288,1694.83
"2018-12-01",0,0,5.4,11.9,1,62,11,1.2,8.8,10012.44573,0.69,459.8565139,2490.16,1322.766629,463.42,4303.172586,49.5,363.3405132,1558.52
"2018-12-02",0.2,16.8,8.5,15.3,1.2,71,35,1.3,11.6,0,0,0,0,0,0,0,0,0,0
"2018-12-03",8.6,22.5,12.1,15.2,9.1,92,45,1.1,12.2,10150.61296,0.57,381.3287064,2661.87,1552.473448,511.94,4126.587458,64.17,355.4956219,1982.95
"2018-12-04",12.2,36.7,10.2,14.1,5.2,78,25,2.3,16.4,7646.190935,1.04,391.0296537,1505.11,1612.791437,508.5,4089.459363,62.52,380.8016849,1026.27
"2018-12-05",0,29.9,3.9,7.9,-0.3,54,13,1.9,13.3,11071.8254,0.25,380.667995,1290.8,1521.376986,505.51,3854.636583,54.26,331.8714261,1032.46
"2018-12-06",2.5,60.6,4,6.9,1.6,72,25,2.1,15.1,6750,0.33,387.7266512,1652.56,1417.952967,493.65,4006.737893,54.84,307.9158728,1546.21
"2018-12-07",0,4.5,-3,3.1,-6.1,43,12,3.8,17,10894.29081,1.12,433.6562572,1455.02,1387.127534,521.08,4404.159673,65.89,304.4952317,1275.52
"2018-12-08",0.1,6.4,-5,-1,-8.4,47,12,2.5,15.4,12737.66816,0.22,391.2519029,1001.88,1369.411772,544.91,4006.668808,47,319.5460248,757.22
"2018-12-09",0,4.4,-4.4,0.7,-8.8,42,6,2,11,0,0,0,0,0,0,0,0,0,0
"2018-12-10",0,0.7,-1.9,5.4,-7.9,47,3,1.4,11.3,12667.10526,0.3,510.7906006,739.11,1575.058397,498.38,3906.475834,45.31,360.0652365,867.49
"2018-12-11",1.8,20,0.3,2.6,-3,78,17,1.3,11,10787.5,0.16,459.1188527,656.1,1374.133408,532.58,4271.46198,45.33,404.1697245,999.62
"2018-12-12",0,30.5,-0.5,3.8,-4.2,60,14,2.2,14.6,8693.714286,0.18,454.8645123,848.83,1341.918303,519.27,3813.007341,62.67,394.8106106,1167.21
"2018-12-13",0.3,7.9,-0.3,5.1,-5.3,62,19,2.2,14.3,10061.90476,0.11,364.2887818,1409.57,1390.799726,501.36,3815.034595,52.03,374.05969,1432.03
"2018-12-14",0,24.1,-2.4,3,-6.5,56,15,2,11.9,8721.666667,0.12,374.5649062,1330.94,1443.883211,494.06,3948.979247,59.32,339.0735954,1456.23
"2018-12-15",0,0.4,-1.9,5.7,-8.3,55,7,1.1,7.9,9678.403756,0.21,316.2466505,842.9,1338.444451,614.72,4157.389297,35.43,302.7354785,1315.24
"2018-12-16",0.6,7.1,0.6,4.5,-3.2,73,11,1.1,9.1,0,0,0,0,0,0,0,0,0,0
"2018-12-17",0.1,1.3,3.2,7.5,-1,61,18,2.2,15.2,7370.412288,1.24,357.9317802,907.41,1267.77324,733.35,3937.546273,48.11,314.8662181,1350.56
"2018-12-18",0,0,2.5,8.5,-2.5,64,20,1.7,13.1,7018.759019,0.69,301.7102868,894.21,1186.462237,634.66,3894.724376,55.55,316.490619,1130.9
"2018-12-19",0,1.8,5.1,11.9,-0.6,66,16,1.5,11.5,7793.984962,0.93,288.8947054,986.81,1132.27513,561.56,3955.618406,51.24,317.953871,1174.01
"2018-12-20",0,21.8,4.2,10.5,-0.1,67,16,0.9,11.1,8300.691244,0.87,297.4923452,761.35,1091.069047,597.34,3772.787697,53.87,299.7259693,1287.72
"2018-12-21",0,0,5.1,12.2,-1.3,69,19,1,7.6,7199.743918,0.78,295.4414768,779.45,1040.14674,590.84,3902.771215,49.19,302.5294007,1286.16
"2018-12-22",0,3,6.7,13.4,1.2,70,20,1.1,8.9,11285.51724,0.15,338.2550365,417.25,1089.971012,528.84,3735.20911,62.2,294.7461735,718.29
"2018-12-23",0.9,13.2,5.5,10.3,0.4,52,13,2.7,13.6,0,0,0,0,0,0,0,0,0,0
"2018-12-24",0,0,-0.3,5.1,-4.4,48,11,2,13.7,7890.339426,0.38,303.5837665,859.42,1133.922913,663.38,4044.977941,64.24,308.1968243,1111.9
"2018-12-25",0,2,0.4,5.4,-5.4,58,16,1.3,8.7,8108.263473,0.5,306.8765423,599.77,1234.555125,603.27,4024.672614,58.4,309.4824263,958.53
"2018-12-26",0,1.1,2.5,6.9,-1,45,10,2.2,14.6,8991.123188,0.55,276.1308515,693.88,1109.021523,639.52,3952.677932,57.46,312.8459016,1069.4
"2018-12-27",0,8.5,-4.8,-0.5,-8.1,31,4,3.9,17,7978.118162,0.46,289.5313238,625.87,1102.786795,610.36,3741.259468,51.59,306.5461613,1118.01
"2018-12-28",0.1,10.7,-7,-2.7,-10.7,47,8,2.9,16.8,7128.301887,0.37,304.0468246,456.11,1114.134309,603.79,4120.426491,57.28,283.6152467,1053.05
"2018-12-29",0,8.2,-5.1,-0.7,-9.5,43,9,3,16.4,8750,0.06,390.028058,170.33,1159.719218,553.06,3955.696248,52.21,303.3459233,611.28
"2018-12-30",0,1.1,-4.7,0.9,-9.4,48,13,1.8,14.7,0,0,0,0,0,0,0,0,0,0
"2018-12-31",0,0,-3.2,4,-9.9,47,3,1.5,12.9,108677.1951,0.16,548.6694933,206.25,1243.97609,575.57,3511.502409,57.49,340.5258309,508
"2019-01-01",0.1,1.9,-2.1,2.1,-5.8,58,13,2.5,15,0,0,0,0,0,0,0,0,0,0
"2019-01-02",0,0,-2.5,3.2,-7,53,7,2.1,12.7,13791.66667,0.1,372.2369115,72.41,1210.458496,95.03,4817.904307,9.94,355.649175,99.57
"2019-01-03",0,0,-2.1,5,-7.7,48,6,1.6,9.2,9240.506329,0.08,339.1306168,1544.6,1500.358767,929.55,4170.641315,201.25,339.8610908,1631.76
"2019-01-04",0,3.2,-0.7,5.3,-7.3,53,8,1.4,9.1,12829.14339,1.08,325.0998544,1078.38,1503.004654,834.96,4187.182898,127.28,370.4591828,1633.42
"2019-01-05",0,5.9,0.2,5.3,-4.6,49,9,2.1,11.7,15387.8327,0.26,459.9585827,542.29,1357.817043,869.46,4031.857367,102.13,366.4861591,1487.51
"2019-01-06",0,0.8,-1.3,5.7,-6.1,46,6,1.6,10.7,0,0,0,0,0,0,0,0,0,0
"2019-01-07",0,0,-0.5,5.5,-6.3,53,12,1.8,9,12433.58252,0.21,324.4621592,1182.44,1255.448911,1063.76,3759.663447,108.09,318.7027157,2309.5
"2019-01-08",0,0.6,-0.7,4.2,-4.8,46,9,2.8,14.5,7618.607182,0.92,303.4604636,918.65,1169.051866,922.83,4173.380073,88.85,303.3621212,2202.72
"2019-01-09",0,2.2,-2.9,2.9,-8,40,5,1.6,13.2,11520.38225,0.29,317.6761546,784.58,1149.803068,809.51,3892.110705,93.41,275.8677205,2155.33
"2019-01-10",0,0.3,0.5,5.1,-3.4,51,3,2,11.2,8495.327103,1.61,310.9577107,742.48,1056.995223,837.98,3867.952709,97.63,265.739424,1636.61
"2019-01-11",0,2.2,2.1,8.1,-3.4,63,22,1.3,8.7,12289.04282,0.4,306.1741963,811.15,1001.357598,781.88,3620.638257,87.08,258.1085801,1496.92
"2019-01-12",2.4,12.6,3,7.5,-0.3,77,26,1.3,9.7,7500,0.04,318.6753561,421.78,936.1355879,740.61,3543.339382,95.01,249.0995907,931.43
"2019-01-13",0,5.8,1.3,8.2,-3.2,73,20,1.3,10,0,0,0,0,0,0,0,0,0,0
"2019-01-14",0,2.4,1,7.5,-4.1,71,13,1.1,8.4,12106.99301,1,304.1613311,962.53,1000.616453,874.15,3790.045046,78.36,268.7231991,1554.31
"2019-01-15",0.1,1.9,0.9,6.1,-3.9,61,19,2.7,15.8,12186.5,0.66,328.917462,686.68,1058.849991,755.14,3585.742262,133.66,278.8082853,1594.51
"2019-01-16",0,0.9,-3.2,1.7,-7.9,48,8,2.5,15.1,10450.77882,0.32,323.8176333,868.57,1068.362891,739.19,4225.112377,154.04,273.2414052,1592.56
"2019-01-17",0,0.3,0.4,5.4,-4,55,10,2.4,12.8,13626.68919,0.3,315.3993734,963.9,1024.283426,691.68,3919.741903,120.94,271.7981648,1593.6
"2019-01-18",0,0,0.8,8.1,-5.1,56,13,1.5,8.8,10991.62011,0.72,285.1346105,1069.52,959.0714619,828.85,4003.372929,106.83,275.9938465,1585.11
"2019-01-19",0.2,2.6,2.9,9.3,-2.7,62,8,1,12.8,10802.64427,0.51,349.1474421,536.51,909.6697369,803.21,3920.236716,86.46,287.4253519,1202.67
"2019-01-20",0.1,1.9,1.6,5.5,-2.8,49,11,3.2,16.8,0,0,0,0,0,0,0,0,0,0
"2019-01-21",0,0.4,0.5,6.2,-5.5,53,19,2.7,15.3,10465.9306,0.32,299.7655708,1085.5,950.8994112,893.34,3911.168073,111.29,275.8443459,1913.81
"2019-01-22",0,0,2.6,9,-3.2,59,16,2,12.9,7792.829306,1.28,291.9195278,912.05,962.5872321,785.38,4116.413154,108.12,298.9889184,1508.08
"2019-01-23",0,0,3.1,9.6,-2.2,54,9,2.3,13,8320.548077,0.21,314.0190577,950.17,943.7337319,830.23,4047.333034,122.57,306.3144603,1666.61
"2019-01-24",0,0,0.7,8.2,-5.2,43,1,1.5,10.8,13118.7663,0.37,291.650091,977.6,980.7780408,815.86,3816.133199,115.28,327.0829261,1756.46
"2019-01-25",0,16.5,-0.4,5.5,-5.1,44,9,2.5,17.3,9484.375,0.19,298.8336664,984.4,977.8262953,825.54,3753.388762,120.07,325.9870849,2141.99
"2019-01-26",0,0.3,-1.8,3.7,-6.2,40,3,2.7,19,12018.29545,0.44,344.0502209,560.46,969.2618469,814.26,4199.943438,89.46,322.0027089,1844.67
"2019-01-27",0,0,-0.2,7.1,-7.8,51,6,1.8,13.5,0,0,293.1541406,11.5,798.5093168,4.03,0,0,250.7929883,2.4
"2019-01-28",0.2,4,2.6,7.2,-2.6,48,3,3,15,9908.805031,0.16,310.5813918,1254.86,1008.220888,965.83,3845.440277,108,305.6647456,2380.06
"2019-01-29",0,0,0,8.1,-6.5,48,9,1.3,8.8,12988.38438,0.67,305.2786985,1194.01,1037.65728,891.56,4044.163728,152.97,282.8339058,2151.42
"2019-01-30",0,0.3,3.5,10.1,-3.1,48,5,1.5,9.9,6145.189424,5.52,286.1208561,1182.37,1098.874776,814.27,3860.986088,137,307.5343779,1866.21
"2019-01-31",4.9,17.9,0.3,4.7,-3.8,63,12,2.3,16.6,44633.33333,0.49,295.6634406,994.49,1184.35373,904,4066.237543,142.81,301.4973821,1658.77
"2019-02-01",0,1,-1.3,4.1,-6.7,56,12,2.5,16.2,13795.62044,0.27,310.0637496,1022.96,1273.485779,866.01,4316.789146,219.76,331.7369877,1966.3
"2019-02-02",0,1,2.1,8.5,-4.8,63,24,1.6,11.3,13529.92032,0.25,379.6597365,531.59,1204.070806,973.4,4007.053912,104.49,330.6283045,1310.94
